"","Id","Grupo","Edad","Sexo","Dedica_AP1","Dedica_DPyR1","ConPrevio","items","responses"
"1771",103,1,19,0,1,0,0,"p91",1
"1772",99,1,19,0,1,1,0,"p91",1
"1773",22,1,19,0,1,1,0,"p91",0
"1774",333,3,19,0,0,0,0,"p91",0
"1775",90,1,18,0,0,0,0,"p91",0
"1776",262,3,20,1,0,0,1,"p91",1
"1777",330,3,18,0,0,0,0,"p91",0
"1778",284,3,20,1,0,0,1,"p91",0
"1779",77,1,19,0,1,1,0,"p91",0
"1780",16,1,21,0,0,0,1,"p91",1
"1781",315,3,19,0,0,0,1,"p91",0
"1782",119,1,19,0,0,1,0,"p91",0
"1783",288,3,19,0,1,1,0,"p91",1
"1784",278,3,19,0,1,0,0,"p91",0
"1785",38,1,19,0,0,0,0,"p91",1
"1786",50,1,19,0,1,1,0,"p91",1
"1787",113,1,19,0,0,0,0,"p91",0
"1788",218,2,18,0,1,0,0,"p91",0
"1789",158,2,19,0,0,0,0,"p91",0
"1790",311,3,19,0,0,0,0,"p91",0
"1791",134,2,20,0,1,1,1,"p91",1
"1792",305,3,18,0,0,0,0,"p91",1
"1793",66,1,18,0,1,1,0,"p91",1
"1794",69,1,18,0,1,1,0,"p91",1
"1795",184,2,18,0,1,1,0,"p91",1
"1796",337,3,18,0,0,0,0,"p91",0
"1797",161,2,21,0,1,1,0,"p91",1
"1798",98,1,19,0,1,0,0,"p91",1
"1799",97,1,19,0,0,0,0,"p91",1
"1800",154,2,19,0,0,1,0,"p91",1
"1801",176,2,19,0,0,1,1,"p91",1
"1802",40,1,19,0,1,1,0,"p91",1
"1803",290,3,19,0,0,0,0,"p91",0
"1804",12,1,20,1,1,0,1,"p91",1
"1805",83,1,19,0,0,0,0,"p91",1
"1806",275,3,19,0,0,0,0,"p91",0
"1807",280,3,19,0,0,0,0,"p91",0
"1808",123,2,22,1,1,1,1,"p91",1
"1809",86,1,18,0,0,0,0,"p91",1
"1810",111,1,21,1,1,1,0,"p91",1
"1811",273,3,26,0,1,0,1,"p91",1
"1812",30,1,19,0,1,1,0,"p91",0
"1813",232,2,19,0,1,1,0,"p91",0
"1814",240,3,22,1,1,0,0,"p91",1
"1815",314,3,20,0,0,0,1,"p91",0
"1816",190,2,18,0,0,1,0,"p91",0
"1817",295,3,19,0,1,1,0,"p91",1
"1818",323,3,19,0,1,0,1,"p91",0
"1819",17,1,20,0,1,1,1,"p91",1
"1820",172,2,19,0,1,1,0,"p91",1
"1821",247,3,21,0,1,1,0,"p91",1
"1822",27,1,19,0,1,1,0,"p91",1
"1823",169,2,19,1,0,0,0,"p91",0
"1824",56,1,19,0,0,1,0,"p91",0
"1825",57,1,18,0,0,1,0,"p91",0
"1826",147,2,19,0,0,0,0,"p91",0
"1827",188,2,19,0,1,0,0,"p91",0
"1828",148,2,19,0,1,1,0,"p91",1
"1829",269,3,19,0,0,0,0,"p91",0
"1830",47,1,19,0,1,1,0,"p91",1
"1831",108,1,20,1,1,1,1,"p91",1
"1832",197,2,19,0,0,1,0,"p91",1
"1833",120,1,27,1,0,0,0,"p91",0
"1834",255,3,20,0,0,0,0,"p91",0
"1835",209,2,19,0,1,0,0,"p91",0
"1836",182,2,18,0,1,1,0,"p91",1
"1837",14,1,20,0,1,0,0,"p91",1
"1838",293,3,19,0,1,1,0,"p91",1
"1839",88,1,18,0,1,0,0,"p91",0
"1840",42,1,19,0,0,0,0,"p91",1
"1841",254,3,20,1,1,0,1,"p91",0
"1842",55,1,19,0,0,0,0,"p91",0
"1843",307,3,18,0,1,1,0,"p91",0
"1844",67,1,18,0,1,1,0,"p91",1
"1845",159,2,19,0,1,1,0,"p91",1
"1846",132,2,20,0,0,0,1,"p91",1
"1847",228,2,19,0,0,1,0,"p91",1
"1848",71,1,18,0,1,1,0,"p91",1
"1849",297,3,19,0,1,1,0,"p91",1
"1850",193,2,22,0,0,0,1,"p91",0
"1851",5,1,24,0,0,0,1,"p91",0
"1852",298,3,18,0,0,1,0,"p91",0
"1853",302,3,18,0,1,1,0,"p91",1
"1854",192,2,18,0,0,0,0,"p91",1
"1855",189,2,18,0,0,1,0,"p91",1
"1856",124,2,21,0,0,0,0,"p91",0
"1857",112,1,18,0,1,1,0,"p91",0
"1858",133,2,22,1,0,0,1,"p91",0
"1859",261,3,20,1,1,0,1,"p91",0
"1860",216,2,18,0,0,0,0,"p91",0
"1861",33,1,19,0,1,0,0,"p91",1
"1862",53,1,19,0,0,0,0,"p91",0
"1863",248,3,21,0,1,0,1,"p91",0
"1864",52,1,19,0,0,0,0,"p91",0
"1865",102,1,19,0,1,1,0,"p91",1
"1866",81,1,19,0,0,0,0,"p91",0
"1867",199,2,19,0,0,0,0,"p91",0
"1868",74,1,19,0,1,0,0,"p91",0
"1869",322,3,19,0,0,0,0,"p91",0
"1870",85,1,21,0,1,0,1,"p91",0
"1871",327,3,23,1,0,0,1,"p91",0
"1872",75,1,19,0,1,1,0,"p91",1
"1873",277,3,19,0,1,1,0,"p91",0
"1874",13,1,20,1,1,0,1,"p91",1
"1875",225,2,19,0,0,1,0,"p91",0
"1876",149,2,21,0,0,0,1,"p91",1
"1877",70,1,19,0,1,1,1,"p91",1
"1878",229,2,18,0,0,0,0,"p91",0
"1879",324,3,18,0,1,1,0,"p91",0
"1880",283,3,19,0,1,0,0,"p91",1
"1881",221,2,19,0,0,1,0,"p91",0
"1882",213,2,19,0,1,1,0,"p101",1
"1883",117,1,19,0,1,1,0,"p101",1
"1884",336,3,19,0,1,1,0,"p101",0
"1885",101,1,19,0,0,1,0,"p101",0
"1886",312,3,19,0,1,1,0,"p101",0
"1887",23,1,19,0,1,1,0,"p101",0
"1888",306,3,19,0,1,1,0,"p101",0
"1889",58,1,18,0,1,1,0,"p101",1
"1890",3,1,24,1,1,0,1,"p101",0
"1891",264,3,19,1,0,0,1,"p101",0
"1892",187,2,19,0,0,0,0,"p101",0
"1893",251,3,20,0,1,1,0,"p101",0
"1894",65,1,19,0,1,1,0,"p101",0
"1895",235,3,26,0,0,0,1,"p101",0
"1896",72,1,19,0,0,0,0,"p101",0
"1897",114,1,19,0,0,0,0,"p101",0
"1898",272,3,19,0,1,1,0,"p101",0
"1899",233,2,19,0,0,1,0,"p101",1
"1900",249,3,20,0,0,0,1,"p101",0
"1901",319,3,19,0,1,1,0,"p101",0
"1902",63,1,18,0,1,1,0,"p101",0
"1903",217,2,19,0,0,1,0,"p101",0
"1904",79,1,18,0,1,1,0,"p101",0
"1905",73,1,19,0,1,0,0,"p101",0
"1906",196,2,19,0,0,0,0,"p101",0
"1907",43,1,19,0,0,0,0,"p101",0
"1908",104,1,19,0,1,1,0,"p101",0
"1909",59,1,18,0,1,0,0,"p101",0
"1910",211,2,18,0,1,1,0,"p101",1
"1911",151,2,20,1,0,0,1,"p101",0
"1912",294,3,20,1,0,0,1,"p101",0
"1913",242,3,22,1,0,0,0,"p101",0
"1914",287,3,19,0,0,0,0,"p101",0
"1915",37,1,19,0,1,0,0,"p101",0
"1916",300,3,19,0,1,1,0,"p101",0
"1917",183,2,19,0,1,1,0,"p101",0
"1918",308,3,19,0,1,1,0,"p101",0
"1919",100,1,18,0,1,1,0,"p101",0
"1920",11,1,22,1,1,1,0,"p101",1
"1921",160,2,19,0,0,0,0,"p101",0
"1922",32,1,19,0,0,0,0,"p101",0
"1923",203,2,18,0,0,1,0,"p101",0
"1924",62,1,19,0,1,1,0,"p101",0
"1925",181,2,18,0,0,1,0,"p101",0
"1926",318,3,19,0,1,1,0,"p101",0
"1927",139,2,21,1,0,1,1,"p101",0
"1928",78,1,22,1,1,0,1,"p101",0
"1929",129,2,20,1,0,1,1,"p101",0
"1930",325,3,19,1,1,1,1,"p101",0
"1931",87,1,18,0,1,1,0,"p101",0
"1932",92,1,18,0,1,1,0,"p101",0
"1933",49,1,19,0,1,1,0,"p101",1
"1934",292,3,19,0,0,0,0,"p101",0
"1935",18,1,21,1,1,1,1,"p101",0
"1936",25,1,19,0,1,1,0,"p101",1
"1937",95,1,19,0,1,1,0,"p101",0
"1938",110,1,19,0,1,1,0,"p101",0
"1939",91,1,18,0,1,1,0,"p101",0
"1940",208,2,19,0,0,0,0,"p101",0
"1941",167,2,19,0,0,0,0,"p101",0
"1942",191,2,18,0,0,1,0,"p101",0
"1943",171,2,19,0,0,1,0,"p101",0
"1944",195,2,24,0,0,1,0,"p101",0
"1945",263,3,21,1,0,0,1,"p101",0
"1946",137,2,20,1,0,0,1,"p101",0
"1947",226,2,18,0,1,1,0,"p101",0
"1948",6,1,21,0,1,0,0,"p101",0
"1949",316,3,20,1,1,1,1,"p101",0
"1950",68,1,18,0,0,1,0,"p101",0
"1951",212,2,19,0,1,1,0,"p101",1
"1952",39,1,19,0,1,1,0,"p101",0
"1953",286,3,19,0,1,0,0,"p101",0
"1954",317,3,19,0,1,1,0,"p101",0
"1955",206,2,19,0,1,1,0,"p101",0
"1956",36,1,19,0,1,1,0,"p101",0
"1957",10,1,20,0,1,1,0,"p101",0
"1958",285,3,19,0,1,0,0,"p101",0
"1959",331,3,19,1,1,1,1,"p101",0
"1960",84,1,22,1,1,0,1,"p101",0
"1961",46,1,19,0,1,0,0,"p101",0
"1962",289,3,19,0,1,1,0,"p101",1
"1963",118,1,18,0,1,1,0,"p101",1
"1964",241,3,22,1,0,0,1,"p101",0
"1965",198,2,20,1,0,1,1,"p101",0
"1966",150,2,20,0,0,0,0,"p101",0
"1967",227,2,19,0,0,1,0,"p101",0
"1968",200,2,18,0,0,0,0,"p101",0
"1969",274,3,19,0,1,1,0,"p101",0
"1970",170,2,19,0,1,1,0,"p101",0
"1971",210,2,18,0,0,0,0,"p101",0
"1972",106,1,19,0,1,1,0,"p101",1
"1973",266,3,19,0,1,1,0,"p101",0
"1974",19,1,19,0,0,1,0,"p101",0
"1975",164,2,19,0,1,1,0,"p101",1
"1976",44,1,19,0,1,1,0,"p101",0
"1977",207,2,18,0,0,1,0,"p101",1
"1978",220,2,18,1,0,0,0,"p101",1
"1979",157,2,19,0,0,0,0,"p101",0
"1980",103,1,19,0,1,0,0,"p101",0
"1981",99,1,19,0,1,1,0,"p101",0
"1982",22,1,19,0,1,1,0,"p101",0
"1983",333,3,19,0,0,0,0,"p101",0
"1984",90,1,18,0,0,0,0,"p101",0
"1985",262,3,20,1,0,0,1,"p101",0
"1986",330,3,18,0,0,0,0,"p101",0
"1987",284,3,20,1,0,0,1,"p101",0
"1988",77,1,19,0,1,1,0,"p101",0
"1989",16,1,21,0,0,0,1,"p101",0
"1990",315,3,19,0,0,0,1,"p101",0
"1991",119,1,19,0,0,1,0,"p101",0
"1992",288,3,19,0,1,1,0,"p101",1
"1993",278,3,19,0,1,0,0,"p101",0
"1994",38,1,19,0,0,0,0,"p101",0
"1995",50,1,19,0,1,1,0,"p101",0
"1996",113,1,19,0,0,0,0,"p101",0
"1997",218,2,18,0,1,0,0,"p101",0
"1998",158,2,19,0,0,0,0,"p101",0
"1999",311,3,19,0,0,0,0,"p101",0
"2000",134,2,20,0,1,1,1,"p101",0
"2001",305,3,18,0,0,0,0,"p101",0
"2002",66,1,18,0,1,1,0,"p101",0
"2003",69,1,18,0,1,1,0,"p101",1
"2004",184,2,18,0,1,1,0,"p101",0
"2005",337,3,18,0,0,0,0,"p101",0
"2006",161,2,21,0,1,1,0,"p101",1
"2007",98,1,19,0,1,0,0,"p101",0
"2008",97,1,19,0,0,0,0,"p101",0
"2009",154,2,19,0,0,1,0,"p101",1
"2010",176,2,19,0,0,1,1,"p101",1
"2011",40,1,19,0,1,1,0,"p101",1
"2012",290,3,19,0,0,0,0,"p101",0
"2013",12,1,20,1,1,0,1,"p101",0
"2014",83,1,19,0,0,0,0,"p101",0
"2015",275,3,19,0,0,0,0,"p101",0
"2016",280,3,19,0,0,0,0,"p101",0
"2017",123,2,22,1,1,1,1,"p101",0
"2018",86,1,18,0,0,0,0,"p101",0
"2019",111,1,21,1,1,1,0,"p101",0
"2020",273,3,26,0,1,0,1,"p101",0
"2021",30,1,19,0,1,1,0,"p101",1
"2022",232,2,19,0,1,1,0,"p101",0
"2023",240,3,22,1,1,0,0,"p101",0
"2024",314,3,20,0,0,0,1,"p101",0
"2025",190,2,18,0,0,1,0,"p101",0
"2026",295,3,19,0,1,1,0,"p101",0
"2027",323,3,19,0,1,0,1,"p101",0
"2028",17,1,20,0,1,1,1,"p101",0
"2029",172,2,19,0,1,1,0,"p101",1
"2030",247,3,21,0,1,1,0,"p101",0
"2031",27,1,19,0,1,1,0,"p101",0
"2032",169,2,19,1,0,0,0,"p101",0
"2033",56,1,19,0,0,1,0,"p101",0
"2034",57,1,18,0,0,1,0,"p101",0
"2035",147,2,19,0,0,0,0,"p101",0
"2036",188,2,19,0,1,0,0,"p101",0
"2037",148,2,19,0,1,1,0,"p101",0
"2038",269,3,19,0,0,0,0,"p101",0
"2039",47,1,19,0,1,1,0,"p101",0
"2040",108,1,20,1,1,1,1,"p101",0
"2041",197,2,19,0,0,1,0,"p101",0
"2042",120,1,27,1,0,0,0,"p101",0
"2043",255,3,20,0,0,0,0,"p101",0
"2044",209,2,19,0,1,0,0,"p101",0
"2045",182,2,18,0,1,1,0,"p101",1
"2046",14,1,20,0,1,0,0,"p101",0
"2047",293,3,19,0,1,1,0,"p101",0
"2048",88,1,18,0,1,0,0,"p101",0
"2049",42,1,19,0,0,0,0,"p101",0
"2050",254,3,20,1,1,0,1,"p101",0
"2051",55,1,19,0,0,0,0,"p101",0
"2052",307,3,18,0,1,1,0,"p101",1
"2053",67,1,18,0,1,1,0,"p101",0
"2054",159,2,19,0,1,1,0,"p101",0
"2055",132,2,20,0,0,0,1,"p101",0
"2056",228,2,19,0,0,1,0,"p101",0
"2057",71,1,18,0,1,1,0,"p101",0
"2058",297,3,19,0,1,1,0,"p101",0
"2059",193,2,22,0,0,0,1,"p101",0
"2060",5,1,24,0,0,0,1,"p101",0
"2061",298,3,18,0,0,1,0,"p101",0
"2062",302,3,18,0,1,1,0,"p101",0
"2063",192,2,18,0,0,0,0,"p101",0
"2064",189,2,18,0,0,1,0,"p101",0
"2065",124,2,21,0,0,0,0,"p101",0
"2066",112,1,18,0,1,1,0,"p101",1
"2067",133,2,22,1,0,0,1,"p101",0
"2068",261,3,20,1,1,0,1,"p101",0
"2069",216,2,18,0,0,0,0,"p101",0
"2070",33,1,19,0,1,0,0,"p101",0
"2071",53,1,19,0,0,0,0,"p101",0
"2072",248,3,21,0,1,0,1,"p101",0
"2073",52,1,19,0,0,0,0,"p101",0
"2074",102,1,19,0,1,1,0,"p101",0
"2075",81,1,19,0,0,0,0,"p101",0
"2076",199,2,19,0,0,0,0,"p101",0
"2077",74,1,19,0,1,0,0,"p101",0
"2078",322,3,19,0,0,0,0,"p101",0
"2079",85,1,21,0,1,0,1,"p101",0
"2080",327,3,23,1,0,0,1,"p101",0
"2081",75,1,19,0,1,1,0,"p101",0
"2082",277,3,19,0,1,1,0,"p101",0
"2083",13,1,20,1,1,0,1,"p101",0
"2084",225,2,19,0,0,1,0,"p101",0
"2085",149,2,21,0,0,0,1,"p101",0
"2086",70,1,19,0,1,1,1,"p101",0
"2087",229,2,18,0,0,0,0,"p101",0
"2088",324,3,18,0,1,1,0,"p101",0
"2089",283,3,19,0,1,0,0,"p101",0
"2090",221,2,19,0,0,1,0,"p101",0
"2091",213,2,19,0,1,1,0,"r11",0
"2092",117,1,19,0,1,1,0,"r11",0
"2093",336,3,19,0,1,1,0,"r11",0
"2094",101,1,19,0,0,1,0,"r11",0
"2095",312,3,19,0,1,1,0,"r11",0
"2096",23,1,19,0,1,1,0,"r11",0
"2097",306,3,19,0,1,1,0,"r11",0
"2098",58,1,18,0,1,1,0,"r11",0
"2099",3,1,24,1,1,0,1,"r11",0
"2100",264,3,19,1,0,0,1,"r11",0
"2101",187,2,19,0,0,0,0,"r11",0
"2102",251,3,20,0,1,1,0,"r11",0
"2103",65,1,19,0,1,1,0,"r11",0
"2104",235,3,26,0,0,0,1,"r11",0
"2105",72,1,19,0,0,0,0,"r11",0
"2106",114,1,19,0,0,0,0,"r11",0
"2107",272,3,19,0,1,1,0,"r11",0
"2108",233,2,19,0,0,1,0,"r11",0
"2109",249,3,20,0,0,0,1,"r11",0
"2110",319,3,19,0,1,1,0,"r11",0
"2111",63,1,18,0,1,1,0,"r11",0
"2112",217,2,19,0,0,1,0,"r11",0
"2113",79,1,18,0,1,1,0,"r11",0
"2114",73,1,19,0,1,0,0,"r11",0
"2115",196,2,19,0,0,0,0,"r11",0
"2116",43,1,19,0,0,0,0,"r11",0
"2117",104,1,19,0,1,1,0,"r11",0
"2118",59,1,18,0,1,0,0,"r11",0
"2119",211,2,18,0,1,1,0,"r11",0
"2120",151,2,20,1,0,0,1,"r11",0
"2121",294,3,20,1,0,0,1,"r11",0
"2122",242,3,22,1,0,0,0,"r11",0
"2123",287,3,19,0,0,0,0,"r11",0
"2124",37,1,19,0,1,0,0,"r11",0
"2125",300,3,19,0,1,1,0,"r11",0
"2126",183,2,19,0,1,1,0,"r11",0
"2127",308,3,19,0,1,1,0,"r11",0
"2128",100,1,18,0,1,1,0,"r11",0
"2129",11,1,22,1,1,1,0,"r11",1
"2130",160,2,19,0,0,0,0,"r11",0
"2131",32,1,19,0,0,0,0,"r11",0
"2132",203,2,18,0,0,1,0,"r11",0
"2133",62,1,19,0,1,1,0,"r11",1
"2134",181,2,18,0,0,1,0,"r11",1
"2135",318,3,19,0,1,1,0,"r11",0
"2136",139,2,21,1,0,1,1,"r11",0
"2137",78,1,22,1,1,0,1,"r11",0
"2138",129,2,20,1,0,1,1,"r11",0
"2139",325,3,19,1,1,1,1,"r11",0
"2140",87,1,18,0,1,1,0,"r11",0
"2141",92,1,18,0,1,1,0,"r11",0
"2142",49,1,19,0,1,1,0,"r11",0
"2143",292,3,19,0,0,0,0,"r11",0
"2144",18,1,21,1,1,1,1,"r11",0
"2145",25,1,19,0,1,1,0,"r11",0
"2146",95,1,19,0,1,1,0,"r11",0
"2147",110,1,19,0,1,1,0,"r11",0
"2148",91,1,18,0,1,1,0,"r11",0
"2149",208,2,19,0,0,0,0,"r11",0
"2150",167,2,19,0,0,0,0,"r11",0
"2151",191,2,18,0,0,1,0,"r11",0
"2152",171,2,19,0,0,1,0,"r11",0
"2153",195,2,24,0,0,1,0,"r11",0
"2154",263,3,21,1,0,0,1,"r11",0
"2155",137,2,20,1,0,0,1,"r11",0
"2156",226,2,18,0,1,1,0,"r11",0
"2157",6,1,21,0,1,0,0,"r11",0
"2158",316,3,20,1,1,1,1,"r11",0
"2159",68,1,18,0,0,1,0,"r11",0
"2160",212,2,19,0,1,1,0,"r11",0
"2161",39,1,19,0,1,1,0,"r11",0
"2162",286,3,19,0,1,0,0,"r11",0
"2163",317,3,19,0,1,1,0,"r11",0
"2164",206,2,19,0,1,1,0,"r11",0
"2165",36,1,19,0,1,1,0,"r11",0
"2166",10,1,20,0,1,1,0,"r11",0
"2167",285,3,19,0,1,0,0,"r11",0
"2168",331,3,19,1,1,1,1,"r11",1
"2169",84,1,22,1,1,0,1,"r11",0
"2170",46,1,19,0,1,0,0,"r11",0
"2171",289,3,19,0,1,1,0,"r11",0
"2172",118,1,18,0,1,1,0,"r11",0
"2173",241,3,22,1,0,0,1,"r11",0
"2174",198,2,20,1,0,1,1,"r11",0
"2175",150,2,20,0,0,0,0,"r11",0
"2176",227,2,19,0,0,1,0,"r11",0
"2177",200,2,18,0,0,0,0,"r11",0
"2178",274,3,19,0,1,1,0,"r11",0
"2179",170,2,19,0,1,1,0,"r11",0
"2180",210,2,18,0,0,0,0,"r11",0
"2181",106,1,19,0,1,1,0,"r11",0
"2182",266,3,19,0,1,1,0,"r11",0
"2183",19,1,19,0,0,1,0,"r11",0
"2184",164,2,19,0,1,1,0,"r11",0
"2185",44,1,19,0,1,1,0,"r11",0
"2186",207,2,18,0,0,1,0,"r11",0
"2187",220,2,18,1,0,0,0,"r11",0
"2188",157,2,19,0,0,0,0,"r11",0
"2189",103,1,19,0,1,0,0,"r11",0
"2190",99,1,19,0,1,1,0,"r11",0
"2191",22,1,19,0,1,1,0,"r11",0
"2192",333,3,19,0,0,0,0,"r11",0
"2193",90,1,18,0,0,0,0,"r11",1
"2194",262,3,20,1,0,0,1,"r11",0
"2195",330,3,18,0,0,0,0,"r11",0
"2196",284,3,20,1,0,0,1,"r11",0
"2197",77,1,19,0,1,1,0,"r11",0
"2198",16,1,21,0,0,0,1,"r11",0
"2199",315,3,19,0,0,0,1,"r11",0
"2200",119,1,19,0,0,1,0,"r11",0
"2201",288,3,19,0,1,1,0,"r11",0
"2202",278,3,19,0,1,0,0,"r11",0
"2203",38,1,19,0,0,0,0,"r11",0
"2204",50,1,19,0,1,1,0,"r11",1
"2205",113,1,19,0,0,0,0,"r11",0
"2206",218,2,18,0,1,0,0,"r11",0
"2207",158,2,19,0,0,0,0,"r11",0
"2208",311,3,19,0,0,0,0,"r11",0
"2209",134,2,20,0,1,1,1,"r11",0
"2210",305,3,18,0,0,0,0,"r11",0
"2211",66,1,18,0,1,1,0,"r11",0
"2212",69,1,18,0,1,1,0,"r11",0
"2213",184,2,18,0,1,1,0,"r11",0
"2214",337,3,18,0,0,0,0,"r11",0
"2215",161,2,21,0,1,1,0,"r11",0
"2216",98,1,19,0,1,0,0,"r11",0
"2217",97,1,19,0,0,0,0,"r11",0
"2218",154,2,19,0,0,1,0,"r11",0
"2219",176,2,19,0,0,1,1,"r11",0
"2220",40,1,19,0,1,1,0,"r11",0
"2221",290,3,19,0,0,0,0,"r11",0
"2222",12,1,20,1,1,0,1,"r11",0
"2223",83,1,19,0,0,0,0,"r11",0
"2224",275,3,19,0,0,0,0,"r11",0
"2225",280,3,19,0,0,0,0,"r11",0
"2226",123,2,22,1,1,1,1,"r11",1
"2227",86,1,18,0,0,0,0,"r11",0
"2228",111,1,21,1,1,1,0,"r11",0
"2229",273,3,26,0,1,0,1,"r11",0
"2230",30,1,19,0,1,1,0,"r11",0
"2231",232,2,19,0,1,1,0,"r11",0
"2232",240,3,22,1,1,0,0,"r11",0
"2233",314,3,20,0,0,0,1,"r11",0
"2234",190,2,18,0,0,1,0,"r11",0
"2235",295,3,19,0,1,1,0,"r11",0
"2236",323,3,19,0,1,0,1,"r11",0
"2237",17,1,20,0,1,1,1,"r11",0
"2238",172,2,19,0,1,1,0,"r11",0
"2239",247,3,21,0,1,1,0,"r11",0
"2240",27,1,19,0,1,1,0,"r11",0
"2241",169,2,19,1,0,0,0,"r11",0
"2242",56,1,19,0,0,1,0,"r11",0
"2243",57,1,18,0,0,1,0,"r11",1
"2244",147,2,19,0,0,0,0,"r11",0
"2245",188,2,19,0,1,0,0,"r11",0
"2246",148,2,19,0,1,1,0,"r11",0
"2247",269,3,19,0,0,0,0,"r11",0
"2248",47,1,19,0,1,1,0,"r11",0
"2249",108,1,20,1,1,1,1,"r11",0
"2250",197,2,19,0,0,1,0,"r11",0
"2251",120,1,27,1,0,0,0,"r11",0
"2252",255,3,20,0,0,0,0,"r11",0
"2253",209,2,19,0,1,0,0,"r11",0
"2254",182,2,18,0,1,1,0,"r11",0
"2255",14,1,20,0,1,0,0,"r11",0
"2256",293,3,19,0,1,1,0,"r11",1
"2257",88,1,18,0,1,0,0,"r11",0
"2258",42,1,19,0,0,0,0,"r11",0
"2259",254,3,20,1,1,0,1,"r11",0
"2260",55,1,19,0,0,0,0,"r11",0
"2261",307,3,18,0,1,1,0,"r11",0
"2262",67,1,18,0,1,1,0,"r11",1
"2263",159,2,19,0,1,1,0,"r11",0
"2264",132,2,20,0,0,0,1,"r11",0
"2265",228,2,19,0,0,1,0,"r11",0
"2266",71,1,18,0,1,1,0,"r11",0
"2267",297,3,19,0,1,1,0,"r11",1
"2268",193,2,22,0,0,0,1,"r11",0
"2269",5,1,24,0,0,0,1,"r11",0
"2270",298,3,18,0,0,1,0,"r11",1
"2271",302,3,18,0,1,1,0,"r11",0
"2272",192,2,18,0,0,0,0,"r11",0
"2273",189,2,18,0,0,1,0,"r11",0
"2274",124,2,21,0,0,0,0,"r11",0
"2275",112,1,18,0,1,1,0,"r11",0
"2276",133,2,22,1,0,0,1,"r11",0
"2277",261,3,20,1,1,0,1,"r11",0
"2278",216,2,18,0,0,0,0,"r11",0
"2279",33,1,19,0,1,0,0,"r11",0
"2280",53,1,19,0,0,0,0,"r11",1
"2281",248,3,21,0,1,0,1,"r11",0
"2282",52,1,19,0,0,0,0,"r11",0
"2283",102,1,19,0,1,1,0,"r11",0
"2284",81,1,19,0,0,0,0,"r11",0
"2285",199,2,19,0,0,0,0,"r11",0
"2286",74,1,19,0,1,0,0,"r11",0
"2287",322,3,19,0,0,0,0,"r11",0
"2288",85,1,21,0,1,0,1,"r11",0
"2289",327,3,23,1,0,0,1,"r11",0
"2290",75,1,19,0,1,1,0,"r11",0
"2291",277,3,19,0,1,1,0,"r11",0
"2292",13,1,20,1,1,0,1,"r11",0
"2293",225,2,19,0,0,1,0,"r11",0
"2294",149,2,21,0,0,0,1,"r11",0
"2295",70,1,19,0,1,1,1,"r11",1
"2296",229,2,18,0,0,0,0,"r11",0
"2297",324,3,18,0,1,1,0,"r11",0
"2298",283,3,19,0,1,0,0,"r11",0
"2299",221,2,19,0,0,1,0,"r11",0
"2300",213,2,19,0,1,1,0,"r21",0
"2301",117,1,19,0,1,1,0,"r21",1
"2302",336,3,19,0,1,1,0,"r21",0
"2303",101,1,19,0,0,1,0,"r21",0
"2304",312,3,19,0,1,1,0,"r21",0
"2305",23,1,19,0,1,1,0,"r21",1
"2306",306,3,19,0,1,1,0,"r21",0
"2307",58,1,18,0,1,1,0,"r21",0
"2308",3,1,24,1,1,0,1,"r21",0
"2309",264,3,19,1,0,0,1,"r21",0
"2310",187,2,19,0,0,0,0,"r21",0
"2311",251,3,20,0,1,1,0,"r21",1
"2312",65,1,19,0,1,1,0,"r21",0
"2313",235,3,26,0,0,0,1,"r21",0
"2314",72,1,19,0,0,0,0,"r21",0
"2315",114,1,19,0,0,0,0,"r21",0
"2316",272,3,19,0,1,1,0,"r21",1
"2317",233,2,19,0,0,1,0,"r21",0
"2318",249,3,20,0,0,0,1,"r21",0
"2319",319,3,19,0,1,1,0,"r21",0
"2320",63,1,18,0,1,1,0,"r21",1
"2321",217,2,19,0,0,1,0,"r21",0
"2322",79,1,18,0,1,1,0,"r21",1
"2323",73,1,19,0,1,0,0,"r21",0
"2324",196,2,19,0,0,0,0,"r21",0
"2325",43,1,19,0,0,0,0,"r21",0
"2326",104,1,19,0,1,1,0,"r21",1
"2327",59,1,18,0,1,0,0,"r21",0
"2328",211,2,18,0,1,1,0,"r21",0
"2329",151,2,20,1,0,0,1,"r21",0
"2330",294,3,20,1,0,0,1,"r21",0
"2331",242,3,22,1,0,0,0,"r21",0
"2332",287,3,19,0,0,0,0,"r21",0
"2333",37,1,19,0,1,0,0,"r21",0
"2334",300,3,19,0,1,1,0,"r21",0
"2335",183,2,19,0,1,1,0,"r21",0
"2336",308,3,19,0,1,1,0,"r21",0
"2337",100,1,18,0,1,1,0,"r21",0
"2338",11,1,22,1,1,1,0,"r21",0
"2339",160,2,19,0,0,0,0,"r21",0
"2340",32,1,19,0,0,0,0,"r21",0
"2341",203,2,18,0,0,1,0,"r21",1
"2342",62,1,19,0,1,1,0,"r21",0
"2343",181,2,18,0,0,1,0,"r21",0
"2344",318,3,19,0,1,1,0,"r21",0
"2345",139,2,21,1,0,1,1,"r21",0
"2346",78,1,22,1,1,0,1,"r21",0
"2347",129,2,20,1,0,1,1,"r21",0
"2348",325,3,19,1,1,1,1,"r21",0
"2349",87,1,18,0,1,1,0,"r21",0
"2350",92,1,18,0,1,1,0,"r21",0
"2351",49,1,19,0,1,1,0,"r21",1
